input_text,product,quantity,price_satuan,pattern
"pak es nata d coco jumbo 5 sama ori spesial keju susu 2 nih [SEP] baik kak, 5 es nata d coco jumbo (12.000) + 2 ori spesial keju susu (49 ribu) = 158 ribu ya",es nata d coco jumbo & ori spesial keju susu,5 & 2,-1,4
"pesan large ice taro 3 porsi dan nasi goreng cabe ijo seafood 2 porsi [SEP] oke kak large ice taro 3 dan nasi goreng cabe ijo seafood 2, totalnya 154 ribu",large ice taro & nasi goreng cabe ijo seafood,3 & 2,-1,4
"pesan es segar dingin jeruk nipis 2 porsi dan nasi madura darat 4 porsi kak [SEP] noted kak es segar dingin jeruk nipis 2 porsi 8 ribu sama nasi madura darat 4 porsi rp 53.000, total 228rb",es segar dingin jeruk nipis & nasi madura darat,2 & 4,-1,4
kak nmau order 6 chicken run in out dong kak [SEP] noted kak chicken run in out 75 ribu per porsi totalnya rp450rb,chicken run in out,6,75000,3
mas mau pesen 2 nasi bakar ya kak [SEP] baik kak nasi bakar rp 75.000 satuan totalnya 150rb,nasi bakar,2,75000,1
mau nasi penyet telortempetahu jumlahnya 1 ya [SEP] noted kak nasi penyet telortempetahu 42k per porsi totalnya 42k,nasi penyet telortempetahu,1,42000,1
kak mau pesen 5 ayam recheese refftwo tanpa nasi dong kak [SEP] oke ayam recheese refftwo tnpa nasi harga rp14rb ttl 70 ribu ya kak,ayam recheese refftwo tanpa nasi,5,14000,3
"pesan kopi jelly 4 porsi dan kopi susu sederhana 2 porsi dong kak [SEP] baik kak, 4 kopi jelly (rp 61.000) + 2 kopi susu sederhana (14 ribu) = 272.000 ya",kopi jelly & kopi susu sederhana,4 & 2,-1,4
bli 8 nasi goreng white spesial [SEP] baik kak nasi goreng white spesial 51.000 satuan totalnya 408k,nasi goreng white spesial,8,51000,3
minta 5 nasi penyet ayam sambal pencit ya [SEP] noted kak nasi penyet ayam sambal pencit 59k per porsi totalnya 295 ribu,nasi penyet ayam sambal pencit,5,59000,1
beli 3 ayam geprek ice tea ya [SEP] noted kak ayam geprek ice tea 5.000 per porsi totalnya 15rb,ayam geprek ice tea,3,5000,2
kak order wedang ronde 1 [SEP] oke wedang ronde harga rp 6.000 total rp 6.000 ya kak,wedang ronde,1,6000,2
kak mau order 1 cokolateh dong kak [SEP] noted kak cokolateh rp 37.000 per porsi totalnya 37.000,cokolateh,1,37000,2
bu bisa pesan 8 nasi gurih mata sapi ya [SEP] siap nasi gurih mata sapi 48rb totalnya 384rb kak,nasi gurih mata sapi,8,48000,2
bg 4 nasi campur dong kak [SEP] baik kak,nasi campur,4,-1,2
crispy chicken double 7 ya [SEP] crispy chicken double 71 ribu ya kak jadi rp 497.000,crispy chicken double,7,71000,1
kak mau pesen 2 indomie udang nih [SEP] oke indomie udang harga rp64rb total 128k ya kak,indomie udang,2,64000,1
kak mau order 4 ifu mie seafood ya kak [SEP] baik kak ifu mie seafood 18.000 satuan totalnya rp 72.000,ifu mie seafood,4,18000,1
"bu mau 3 passion fruit tea sama 3 bakso rudal nih [SEP] oke kak passion fruit tea 3 dan bakso rudal 3, totalnya rp 309.000",passion fruit tea & bakso rudal,3 & 3,-1,4
kak mau order 9 teh tarik cincau hot dong [SEP] noted kak teh tarik cincau hot rp 70.000 per porsi totalnya rp 630.000,teh tarik cincau hot,9,70000,1
mbak order bakso tumpeng kecil 6 [SEP] oke kak bakso tumpeng kecil harganya rp 71.000 totalnya rp426rb,bakso tumpeng kecil,6,71000,2
kak mau pesen 3 kopi susu kekinian nih [SEP] oke kak pesanannya masuk ya,kopi susu kekinian,3,-1,1
"corndog mozarella rasa susu vanila 2 bungkus dan 2 nasi goreng original nyam nyam [SEP] baik kak, 2 corndog mozarella rasa susu vanila (rp 57.000) + 2 nasi goreng original nyam nyam (22rb) = 158 ribu ya",corndog mozarella rasa susu vanila & nasi goreng original nyam nyam,2 & 2,-1,4
"min bakso mangkok 2 sama es pisang susu krim 4 kak [SEP] baik kak, 2 bakso mangkok (74k) + 4 es pisang susu krim (53rb) = 360.000 ya",bakso mangkok & es pisang susu krim,2 & 4,-1,4
bang bisa pesan 1 taro dingin nih [SEP] siap taro dingin rp8rb totalnya rp8rb kak,taro dingin,1,8000,2
"order 4 sop buntutgoreng, terus esteh hijau original medium nya 3 [SEP] baik kak, 4 sop buntutgoreng (40.000) + 3 esteh hijau original medium (32rb) = rp256rb ya",sop buntutgoreng & esteh hijau original medium,4 & 3,-1,4
"esteh hijau original medium 4 bungkus dan 2 mie goreng lada hitam nih [SEP] baik kak, 4 esteh hijau original medium (61rb) + 2 mie goreng lada hitam (rp35rb) = rp 314.000 ya",esteh hijau original medium & mie goreng lada hitam,4 & 2,-1,4
pesan 7 mie kuah [SEP] baik kak,mie kuah,7,-1,3
bu order nasi bebek goreng 8 dong kak [SEP] noted kak ditunggu ya,nasi bebek goreng,8,-1,2
3 tahu bakso original kak [SEP] siap kak tahu bakso original 9k per porsi total 27rb ya,tahu bakso original,3,9000,1
mas jus leci 10 [SEP] baik kak jus leci rp 7.000 satuan totalnya rp 70.000,jus leci,10,7000,2
minta 4 teh strawberry ya [SEP] baik kak teh strawberry 4 ribu satuan totalnya rp 16.000,teh strawberry,4,4000,1
minta 7 donat ayam ya kak [SEP] baik kak donat ayam 21k satuan totalnya rp 147.000,donat ayam,7,21000,2
8 teh susu panas dong [SEP] noted kak ditunggu ya,teh susu panas,8,-1,1
pesan 7 chicken karaage mentai bento [SEP] oke kak chicken karaage mentai bento harganya 4rb totalnya 28 ribu,chicken karaage mentai bento,7,4000,2
min mau pesen 4 nasi penyet ayam bakwan nih [SEP] siap kak nasi penyet ayam bakwan 10k per porsi total 40 ribu ya,nasi penyet ayam bakwan,4,10000,2
keju kacang coklat wijen susu 8 bungkus ya [SEP] siap kak keju kacang coklat wijen susu 41 ribu per porsi total 328.000 ya,keju kacang coklat wijen susu,8,41000,2
bang order nasi goreng kari 9 [SEP] baik kak nasi goreng kari 49k satuan totalnya 441rb,nasi goreng kari,9,49000,2
kak mau order 8 boneless fried chicken regular ya kak [SEP] oke boneless fried chicken regular harga 34k total 272 ribu ya kak,boneless fried chicken regular,8,34000,1
bang bisa pesan 5 nasi kuning nih [SEP] noted kak nasi kuning rp14rb per porsi totalnya 70 ribu,nasi kuning,5,14000,1
mau nasi goreng kampung jumlahnya 7 ya [SEP] siap nasi goreng kampung 72rb totalnya 504rb kak,nasi goreng kampung,7,72000,1
kak mo pesen 10 nasi cumi crispy dong kak [SEP] siaap nasi cumi crispy rp 33.000 totalnya 330rb kak,nasi cumi crispy,10,33000,3
pesan 5 nasi goreng meko ya kak,nasi goreng meko,5,-1,1
pesen cookies and scream nya 3 porsi dong [SEP] oke cookies and scream harga 11.000 total 33 ribu ya kak,cookies and scream,3,11000,2
minta 2 chicken sausages ya [SEP] oke siap kak,chicken sausages,2,-1,2
mbak rawon 8,rawon,8,-1,2
bakso original 8 nih [SEP] noted kak bakso original 70 ribu per porsi totalnya 560.000,bakso original,8,70000,2
"nasi ayam geprekes teh 1 bungkus dan 2 chicken ham and cheese rm nih [SEP] noted kak nasi ayam geprekes teh 1 porsi rp 55.000 sama chicken ham and cheese rm 2 porsi rp 58.000, total 171rb",nasi ayam geprekes teh & chicken ham and cheese rm,1 & 2,-1,4
kk 8 chicken donburi ya kak [SEP] siap chicken donburi 19rb totalnya rp 152.000 kak,chicken donburi,8,19000,1
pesen sausages bowl nya 1 porsi kak,sausages bowl,1,-1,1
kk order jus kueni 1 dong [SEP] oke kak pesanannya masuk ya,jus kueni,1,-1,2
mbak order nasi ayam goreng omahan 4 dong kak [SEP] baik kak nasi ayam goreng omahan rp14rb satuan totalnya 56k,nasi ayam goreng omahan,4,14000,1
"pesan ayam kare 3 porsi dan bihun gorengkuah udang 1 porsi [SEP] oke kak ayam kare 3 dan bihun gorengkuah udang 1, totalnya 159 ribu",ayam kare & bihun gorengkuah udang,3 & 1,-1,4
"mas mau 5 bihun sedap siantar sayur sama 3 spicy creamy chicken collagen lamian ya kak [SEP] siap kak, bihun sedap siantar sayur 51k dan spicy creamy chicken collagen lamian rp8rb, jadi total 279 ribu ya",bihun sedap siantar sayur & spicy creamy chicken collagen lamian,5 & 3,-1,4
pesen bakso aci original nya 3 porsi ya [SEP] noted kak ditunggu ya,bakso aci original,3,-1,3
ord 2 nasi sayur telur bulat dong [SEP] nasi sayur telur bulat 61.000 ya kak jadi 122.000,nasi sayur telur bulat,2,61000,3
4 chicken chop ya kak [SEP] noted kak chicken chop 59 ribu per porsi totalnya rp236rb,chicken chop,4,59000,2
minta 8 seblak cireng ya [SEP] siiaapp seblak cireng rp63rb totalnya rp504rb kak,seblak cireng,8,63000,3
minta 8 nasi udang asam manis nih [SEP] oke siap kak,nasi udang asam manis,8,-1,3
2 ayam bakar madu kak [SEP] siap kak ayam bakar madu rp64rb per porsi total 128 ribu ya,ayam bakar madu,2,64000,1
mbak bisa pesan 5 nasi pecel menantea [SEP] siap kak nasi pecel menantea 68 ribu per porsi total 340.000 ya,nasi pecel menantea,5,68000,1
bg order mie djoedes extra 8 kak [SEP] noted kak mie djoedes extra 13k per porsi totalnya rp104rb,mie djoedes extra,8,13000,1
10 sir cookies n cream [SEP] oke siap kak,sir cookies n cream,10,-1,3
beli 4 brownies keju dong [SEP] noted kak brownies keju rp 75.000 per porsi totalnya 300k,brownies keju,4,75000,3
5 kopi susu kurma ya kak [SEP] kopi susu kurma 41k ya kak jadi rp205rb,kopi susu kurma,5,41000,1
bang daebak cheezy hot chicken wings 2 nih [SEP] oke daebak cheezy hot chicken wings harga rp 23.000 total rp46rb ya kak,daebak cheezy hot chicken wings,2,23000,2
minta 10 soes coklat [SEP] noted kak ditunggu ya,soes coklat,10,-1,3
"bang mau 3 dumpling chicken goreng sama 5 indomie goreng daging ya kak [SEP] siap kak, dumpling chicken goreng 33 ribu dan indomie goreng daging rp19rb, jadi total 194k ya",dumpling chicken goreng & indomie goreng daging,3 & 5,-1,4
boleh pesan 9 susu kedelai kak [SEP] susu kedelai rp21rb ya kak jadi 189rb,susu kedelai,9,21000,2
order nasi goreng meko 9 kak [SEP] oke kak nasi goreng meko harganya 14rb totalnya 126k,nasi goreng meko,9,14000,2
mau nasi gembung sambal ijo jumlahnya 7 ya kak [SEP] nasi gembung sambal ijo rp10rb ya kak jadi rp 70.000,nasi gembung sambal ijo,7,10000,1
minta 6 sop tomyam seafood ya,sop tomyam seafood,6,-1,2
min order empal bakwan penyet 5 nih [SEP] noted kak empal bakwan penyet 23.000 per porsi totalnya 115k,empal bakwan penyet,5,23000,1
"pak mau 5 lalapan ikan lele nasi sama 3 bakso steak ranjau ya kak [SEP] oke kak lalapan ikan lele nasi 5 dan bakso steak ranjau 3, totalnya 282k",lalapan ikan lele nasi & bakso steak ranjau,5 & 3,-1,4
kak mau order 6 nasi lele penyet ya [SEP] nasi lele penyet rp66rb ya kak jadi 396k,nasi lele penyet,6,66000,2
minta 9 ter miss you latte ya kak [SEP] ter miss you latte 14.000 ya kak jadi 126k,ter miss you latte,9,14000,1
mauuuuuuu es susu soklat poetih jumlahnya 4 nih [SEP] ok kak es susu soklat poetih harganya 41rb totalnya 164 ribu,es susu soklat poetih,4,41000,3
"bang nasi campur hoghock 4 sama susu kedelai 5 nih [SEP] oke kak nasi campur hoghock 4 dan susu kedelai 5, totalnya 371rb",nasi campur hoghock & susu kedelai,4 & 5,-1,4
pesen mie kuning jawagorengkuah nya 4 porsi nih [SEP] siap kak mie kuning jawagorengkuah 65rb per porsi total rp 260.000 ya,mie kuning jawagorengkuah,4,65000,1
"pesan nasi ayam geprek sambel nyoyor 4 porsi dan nasi ikan panggang penyet 1 porsi kak [SEP] noted kak nasi ayam geprek sambel nyoyor 4 porsi 74rb sama nasi ikan panggang penyet 1 porsi 20k, total 316rb",nasi ayam geprek sambel nyoyor & nasi ikan panggang penyet,4 & 1,-1,4
"cheesy smoked beef fries large 2 bungkus dan 1 szechuan chicken rice [SEP] noted kak cheesy smoked beef fries large 2 porsi rp 3.000 sama szechuan chicken rice 1 porsi rp 9.000, total 15 ribu",cheesy smoked beef fries large & szechuan chicken rice,2 & 1,-1,4
pesen disney taartjes siram coklat nya 9 porsi kak [SEP] oke noted,disney taartjes siram coklat,9,-1,2
pesen ice hojicha latte nya 10 porsi kak [SEP] oke ice hojicha latte harga rp26rb total rp 260.000 ya kak,ice hojicha latte,10,26000,2
kak mau order 2 ikan gembung goreng nih [SEP] oke ikan gembung goreng harga rp62rb total rp 124.000 ya kak,ikan gembung goreng,2,62000,1
pesan 2 coffee lattee ya [SEP] siap kak coffee lattee 41rb per porsi total 82 ribu ya,coffee lattee,2,41000,2
mbak 9 nasi goreng merah dong [SEP] baik kak nasi goreng merah rp3rb satuan totalnya 27k,nasi goreng merah,9,3000,2
pesan 7 fire chicken nanban kak [SEP] noted kak ditunggu ya,fire chicken nanban,7,-1,1
pak chicken karaage mix salad 6 dong kak [SEP] siap kak chicken karaage mix salad 15 ribu per porsi total rp90rb ya,chicken karaage mix salad,6,15000,2
10 nasi goreng jawa sosis kak [SEP] nasi goreng jawa sosis 17rb ya kak jadi rp 170.000,nasi goreng jawa sosis,10,17000,2
beli 1 kwetiau goreng udangcumi pedas sekali [SEP] oke kak kwetiau goreng udangcumi pedas sekali harganya rp 3.000 totalnya 3k,kwetiau goreng udangcumi pedas sekali,1,3000,1
mau 10 nasi goreng pake telor ya [SEP] nok nasi goreng pake telor hargs 13k ttl 130k ya kak,nasi goreng pake telor,10,13000,3
mau calzone chicken original jumlahnya 1 kak [SEP] baik kak calzone chicken original 26k satuan totalnya 26rb,calzone chicken original,1,26000,2
nasi udang saos tiram 8 bungkus ya kk [SEP] oke nasi udang saos tiram harga 19 ribu total 152k ya kak,nasi udang saos tiram,8,19000,2
10 nasi padang dong kak [SEP] baik kak nasi padang 63k satuan totalnya rp630rb,nasi padang,10,63000,3
mie volcano 6 bungkus ya bg [SEP] baik kak mie volcano 11.000 satuan totalnya 66.000,mie volcano,6,11000,3
"pesen 3 the og chicken burger dan 5 nasi kuning ya kak [SEP] baik kak, 3 the og chicken burger (rp 63.000) + 5 nasi kuning (4 ribu) = 209 ribu ya",the og chicken burger & nasi kuning,3 & 5,-1,4
minta 7 nasi goreng kampung dong [SEP] siap kak nasi goreng kampung rp71rb per porsi total 497rb ya,nasi goreng kampung,7,71000,1
minta 10 peach popping boba ya kak [SEP] noted kak peach popping boba rp 19.000 per porsi totalnya 190rb,peach popping boba,10,19000,1
"bu mau 2 extra ayam asap sama 2 moe ayam bakso mercon ya kak [SEP] siap kak, extra ayam asap 48k dan moe ayam bakso mercon 71 ribu, jadi total 238.000 ya",extra ayam asap & moe ayam bakso mercon,2 & 2,-1,4
"pesan sunday roast chicken 5 porsi dan lalapan ikan lele nasi 1 porsi ya kak [SEP] siap kak, sunday roast chicken 12 ribu dan lalapan ikan lele nasi rp34rb, jadi total 94.000 ya",sunday roast chicken & lalapan ikan lele nasi,5 & 1,-1,4
beli 6 kwetiauw goreng ayam nih [SEP] kwetiauw goreng ayam 60 ribu ya kak jadi rp360rb,kwetiauw goreng ayam,6,60000,1
"min pesen 2 kacang tojin toples kecil dan 1 es kopyor [SEP] baik kak, 2 kacang tojin toples kecil (50rb) + 1 es kopyor (23 ribu) = 123 ribu ya",kacang tojin toples kecil & es kopyor,2 & 1,-1,4
"order 1 sop saudara masakan, terus nasi bebek rica rica nya 2 [SEP] noted kak sop saudara masakan 1 porsi 49rb sama nasi bebek rica rica 2 porsi 72k, total 193 ribu",sop saudara masakan & nasi bebek rica rica,1 & 2,-1,4
min 4 ayam cha jamur ya [SEP] shaps ayam cha jamur 35 ribu totalnya 140.000 kak,ayam cha jamur,4,35000,3
"nasi goreng istimewa 2 bungkus dan 3 es dawet ayucendol mantap ya [SEP] siap kak, nasi goreng istimewa 42k dan es dawet ayucendol mantap 15rb, jadi total 129.000 ya",nasi goreng istimewa & es dawet ayucendol mantap,2 & 3,-1,4
3 ayam tumis dangdut ya kak [SEP] siap ayam tumis dangdut 64 rb totalnya 192.000 kak,ayam tumis dangdut,3,64000,3
kk order kopi susu kurma 6 [SEP] siap kak kopi susu kurma 12.000 per porsi total 72 ribu ya,kopi susu kurma,6,12000,2
kak ikan manyung tanpa nasi 1 [SEP] oke kak ikan manyung tanpa nasi harganya rp 41.000 totalnya 41.000,ikan manyung tanpa nasi,1,41000,2
pak mau pesen 10 kopi babeh kak [SEP] siap kak kopi babeh 50.000 per porsi total rp 500.000 ya,kopi babeh,10,50000,3
"bang pesen 5 seblak mie korea dan 1 es hangat teh manis ya kak [SEP] siap kak, seblak mie korea 42.000 dan es hangat teh manis rp 65.000, jadi total 275rb ya",seblak mie korea & es hangat teh manis,5 & 1,-1,4
pesen roti rasa nasi goreng spesial nya 4 porsi [SEP] oce roti rasa nasi goreng spesial harg 34k total rp 136.000 ya kak,roti rasa nasi goreng spesial,4,34000,3
"ayam mentega 5 bungkus dan 1 chicken patty doger ya [SEP] baik kak, 5 ayam mentega (18.000) + 1 chicken patty doger (rp73rb) = 163 ribu ya",ayam mentega & chicken patty doger,5 & 1,-1,4
min bakso urat besar 3 dong kak [SEP] oke kak pesanannya masuk ya,bakso urat besar,3,-1,3
7 teh tarik dong kak [SEP] baik kak,teh tarik,7,-1,1
mau 7 mie babi jamur ya [SEP] oke kak mie babi jamur harganya 41k totalnya 287 ribu,mie babi jamur,7,41000,2
bg indomie londo 5 [SEP] indomie londo 43k ya kak jadi 215 rb,indomie londo,5,43000,3
"mie goreng 2 bungkus dan 1 bihun goreng ya kak [SEP] siap kak, mie goreng 12.000 dan bihun goreng 47rb, jadi total 71 ribu ya",mie goreng & bihun goreng,2 & 1,-1,4
"bg mau 2 burger chicken sama 1 extra boba kak [SEP] siap kak, burger chicken 54k dan extra boba 27 ribu, jadi total rp135rb ya",burger chicken & extra boba,2 & 1,-1,4
minta 3 kopi susu kekinian [SEP] oke kopi susu kekinian harga rp68rb total 204rb ya kak,kopi susu kekinian,3,68000,1
mau mie kuah spesial jumlahnya 7 [SEP] oke kak mie kuah spesial harganya 73k totalnya 511k,mie kuah spesial,7,73000,2
kak 4 nasi goreng merah kak [SEP] siap kak,nasi goreng merah,4,-1,1
mbak order ikan wader tanpa nasi 5 dong kak [SEP] oke kak ikan wader tanpa nasi harganya 44 ribu totalnya rp220rb,ikan wader tanpa nasi,5,44000,2
"pesan kwetiau sapi lada hitam 3 porsi dan tawar susu keju 2 porsi nih [SEP] siap kak, kwetiau sapi lada hitam 74k dan tawar susu keju 55.000, jadi total rp332rb ya",kwetiau sapi lada hitam & tawar susu keju,3 & 2,-1,4
boleh pesan 4 ice choco coffe latte [SEP] oke kak ice choco coffe latte harganya 21k totalnya 84k,ice choco coffe latte,4,21000,2
bang order bakso super 1 ya kak [SEP] bakso super 30.000 ya kak jadi 30.000,bakso super,1,30000,1
bg 6 cookies and scream ya kak [SEP] oke kak pesanannya masuk ya,cookies and scream,6,-1,2
boleh pesan 5 nasi ayam panggang kak [SEP] oke nasi ayam panggang harga rp 18.000 total 90rb ya kak,nasi ayam panggang,5,18000,2
minta 10 icehot kopi torabika creamy latte [SEP] noted kak icehot kopi torabika creamy latte rp 65.000 per porsi totalnya 650 ribu,icehot kopi torabika creamy latte,10,65000,1
pak 8 sop ikan guramenila [SEP] baik kak sop ikan guramenila 21.000 satuan totalnya 168 ribu,sop ikan guramenila,8,21000,2
10 black pepper chicken ya kak [SEP] noted kak black pepper chicken 71rb per porsi totalnya rp710rb,black pepper chicken,10,71000,2
bakso puyuh 4 dong kak [SEP] oke kak pesanannya masuk ya,bakso puyuh,4,-1,3
"order 1 loyang besar ayam bosgil, terus susu aren nya 4 nih [SEP] baik kak, 1 loyang besar ayam bosgil (rp53rb) + 4 susu aren (7.000) = 81k ya",loyang besar ayam bosgil & susu aren,1 & 4,-1,4
pesen nasi sayur asem nya 9 porsi dong kak [SEP] noted kak ditunggu ya,nasi sayur asem,9,-1,3
boleh pesan 5 teh susu tersayang [SEP] siap kak teh susu tersayang rp 22.000 per porsi total 110rb ya,teh susu tersayang,5,22000,2
kak nasi rendang sapi 9 dong [SEP] noted kak nasi rendang sapi 60.000 per porsi totalnya 540.000,nasi rendang sapi,9,60000,2
crispy chicken double 5 [SEP] siap kak,crispy chicken double,5,-1,2
mas nasi goreng dimsum ayam 2 dong kak [SEP] baik kak,nasi goreng dimsum ayam,2,-1,1
"min es dawet 2 sama indomie goreng mix cekerbakso mercon 2 [SEP] baik kak, 2 es dawet (8.000) + 2 indomie goreng mix cekerbakso mercon (24.000) = 64.000 ya",es dawet & indomie goreng mix cekerbakso mercon,2 & 2,-1,4
pesen mie ayam telor nya 8 porsi ya [SEP] baik kak mie ayam telor rp72rb satuan totalnya 576k,mie ayam telor,8,72000,1
bu bakso steak ranjau 6 [SEP] siap kak bakso steak ranjau rp 70.000 per porsi total 420rb ya,bakso steak ranjau,6,70000,1
"pesan nasi paru goreng penyet 5 porsi dan crispy chicken steak ranjau 5 porsi dong kak [SEP] baik kak, 5 nasi paru goreng penyet (rp56rb) + 5 crispy chicken steak ranjau (49k) = rp 525.000 ya",nasi paru goreng penyet & crispy chicken steak ranjau,5 & 5,-1,4
pesan 10 es pisang susu krim dong kak [SEP] noted kak es pisang susu krim rp 17.000 per porsi totalnya rp 170.000,es pisang susu krim,10,17000,1
pak bakso halus sedang 5 kak [SEP] oke kak pesanannya masuk ya,bakso halus sedang,5,-1,3
"order 1 sate taichan ayam, terus thai mango juice nya 1 [SEP] noted kak sate taichan ayam 1 porsi rp43rb sama thai mango juice 1 porsi rp72rb, total 115k",sate taichan ayam & thai mango juice,1 & 1,-1,4
mau pesen 8 tahu bakso ranjau kak [SEP] oke tahu bakso ranjau harga 74 ribu total 592rb ya kak,tahu bakso ranjau,8,74000,1
kk order ayam goreng kentukypotong 7 nih [SEP] oke noted,ayam goreng kentukypotong,7,-1,2
pak bisa book 10 katsu barbeque sauce tanpa nasi ya [SEP] baik kak katsu barbeque sauce tnp nasi 33 rb satuan totalnya rp330rb,katsu barbeque sauce tanpa nasi,10,33000,3
"kak chipotle chicken 4 sama juice nasi naga sirsak 5 dong [SEP] baik kak, 4 chipotle chicken (rp3rb) + 5 juice nasi naga sirsak (rp38rb) = rp 202.000 ya",chipotle chicken & juice nasi naga sirsak,4 & 5,-1,4
mas 4 ropang sarikaya susu ya kak [SEP] oke siap kak,ropang sarikaya susu,4,-1,3
"nasi pecel nganjuk telur 1 bungkus dan 5 teh tarik cincau hot ya kak [SEP] siap kak, nasi pecel nganjuk telur 11 ribu dan teh tarik cincau hot 14rb, jadi total 81.000 ya",nasi pecel nganjuk telur & teh tarik cincau hot,1 & 5,-1,4
boleh pesan 3 brownies keju ya [SEP] brownies keju rp 31.000 ya kak jadi rp93rb,brownies keju,3,31000,1
nasi penyetan mujair 9 bungkus ya bang [SEP] nasi penyetan mujair 40 ribu ya kak jadi 360k,nasi penyetan mujair,9,40000,1
pesan 2 brownies crunchy nero ya kak [SEP] baik kak brownies crunchy nero 57rb satuan totalnya rp 114.000,brownies crunchy nero,2,57000,1
"order 3 nasi goreng veggie, terus ayam penyet nya 1 kak [SEP] oke kak nasi goreng veggie 3 dan ayam penyet 1, totalnya 137rb",nasi goreng veggie & ayam penyet,3 & 1,-1,4
mau 6 martabak toblerone nih [SEP] key martabak toblerone harga rp69rb ttl rp 414.000 ya kak,martabak toblerone,6,69000,3
order es kopi matcha 5 dong [SEP] oke siap kak,es kopi matcha,5,-1,3
"mas mau 3 indomie goreng spesial sama 2 polkadot boba mambo regular kak [SEP] siap kak, indomie goreng spesial 21k dan polkadot boba mambo regular 16 ribu, jadi total rp95rb ya",indomie goreng spesial & polkadot boba mambo regular,3 & 2,-1,4
"pesan nasi kulit ayam teriyaki 1 porsi dan nasi pecel bledex 5 porsi nih [SEP] noted kak nasi kulit ayam teriyaki 1 porsi 22rb sama nasi pecel bledex 5 porsi 23 ribu, total rp 137.000",nasi kulit ayam teriyaki & nasi pecel bledex,1 & 5,-1,4
"pesan lamian kecap ayam jamur 2 porsi dan ayam rica rica 4 porsi ya [SEP] siap kak, lamian kecap ayam jamur 47.000 dan ayam rica rica 58 ribu, jadi total rp326rb ya",lamian kecap ayam jamur & ayam rica rica,2 & 4,-1,4
bang bisa pesan 10 jus leci nih [SEP] oke kak jus leci harganya rp28rb totalnya 280 ribu,jus leci,10,28000,2
minta 10 susu kedelai dong [SEP] oke siap kak,susu kedelai,10,-1,1
pesan 1 sempolan ayam [SEP] siap kak,sempolan ayam,1,-1,3
"ayam blackpaper squash 1 bungkus dan 5 nasi rames kak [SEP] siap kak, ayam blackpaper squash 33k dan nasi rames 68 ribu, jadi total 373 ribu ya",ayam blackpaper squash & nasi rames,1 & 5,-1,4
mau indomie seafood merah jumlahnya 8 nih,indomie seafood merah,8,-1,2
"min cappuccino 3 sama garlic chicken 2 ya kak [SEP] baik kak, 3 cappuccino (rp 16.000) + 2 garlic chicken (74k) = 196 ribu ya",cappuccino & garlic chicken,3 & 2,-1,4
mbak bisa pesan 1 ifumie siram spesial ya kak [SEP] oke kak ifumie siram spesial harganya rp 34.000 totalnya 34k,ifumie siram spesial,1,34000,1
pesan 8 tempe penyet dong kak [SEP] oke kak pesanannya masuk ya,tempe penyet,8,-1,3
beli 8 nila penyet nasi dong kak [SEP] siap kak nila penyet nasi rp46rb per porsi ttl rp368rb ya,nila penyet nasi,8,46000,3
boleh pesan 8 coffee latte melon dong kak [SEP] oc kak coffee latte melon harganya rp29rb totalnya 232 ribu,coffee latte melon,8,29000,3
boleh pesan 1 blend ice thai tea ya [SEP] siap blend ice thai tea 19 ribu totalnya 19 ribu kak,blend ice thai tea,1,19000,2
pesen es pisang ijo nya 2 porsi,es pisang ijo,2,-1,1
mau nasi goreng sate ayam jumlahnya 5 [SEP] baik kak nasi goreng sate ayam 66 ribu satuan totalnya 330.000,nasi goreng sate ayam,5,66000,2
order nasi ayam kemangi 1 ya [SEP] shap kak nasi ayam kemangi 49k per porsi ttl rp49rb ya,nasi ayam kemangi,1,49000,3
minta 9 pecal kecomprangjus ya [SEP] pecal kecomprangjus rp34rb ya kak jadi 306 ribu,pecal kecomprangjus,9,34000,2
mau nasi goreng miramar jumlahnya 9 ya [SEP] oke noted,nasi goreng miramar,9,-1,3
mau 6 es kelapa muda dong [SEP] baik kak es kelapa muda rp45rb satuan totalnya rp270rb,es kelapa muda,6,45000,1
9 mie tiaw seafood pedas ya kak [SEP] baik kak mie tiaw seafood pedas rp37rb satuan totalnya 333.000,mie tiaw seafood pedas,9,37000,1
bu order cheesy smoked beef fries large 1 [SEP] qey kak cheesy smoked beef fries large hrgny 45.000 totalnya rp 45.000,cheesy smoked beef fries large,1,45000,3
mauu 8 susu kambing kak [SEP] ciap kak susu kambing 31rb per porsi total 248k ya,susu kambing,8,31000,3
cheesy chicken popcorn 1 bungkus ya kk [SEP] siap cheesy chicken popcorn 51.000 totalnya 51rb kak,cheesy chicken popcorn,1,51000,2
"chicken donburi 4 bungkus dan 2 nasi karage omahan teriyaki ya [SEP] siap kak, chicken donburi 63k dan nasi karage omahan teriyaki 11rb, jadi total 274rb ya",chicken donburi & nasi karage omahan teriyaki,4 & 2,-1,4
pesen pecal kecomprangjus nya 2 porsi ya [SEP] siap kak pecal kecomprangjus rp12rb per porsi total 24.000 ya,pecal kecomprangjus,2,12000,1
kak mau order 10 nasi bebek rica rica [SEP] oke kak nasi bebek rica rica harganya 15rb totalnya rp150rb,nasi bebek rica rica,10,15000,1
"kk mau 2 nasi box gurame urap sama 5 cheese tea [SEP] siap kak, nasi box gurame urap rp 49.000 dan cheese tea rp6rb, jadi total rp 128.000 ya",nasi box gurame urap & cheese tea,2 & 5,-1,4
