input_text,product,quantity,price_satuan,pattern
order 9 susu putih dingin dong kak [SEP] oc susu putih dingin harga rp 7.000 ttl rp 63.000 ya kak,susu putih dingin,9,7000,3
boleh pesan 9 nasi goreng biasa ya [SEP] oke nasi goreng biasa harga rp 32.000 total 288 ribu ya kak,nasi goreng biasa,9,32000,1
10 red velvet cookies cream large dong [SEP] oke siap kak,red velvet cookies cream large,10,-1,3
min 1 es kopi milo kak [SEP] oke kak es kopi milo harganya rp 61.000 totalnya 61.000,es kopi milo,1,61000,1
beli 8 nasi lele mungker ya kak [SEP] siap kak nasi lele mungker rp 26.000 per porsi total rp208rb ya,nasi lele mungker,8,26000,2
kak mau order 6 es kopi hazelnut ya [SEP] noted kak es kopi hazelnut 10 ribu per porsi totalnya rp 60.000,es kopi hazelnut,6,10000,2
boleh pesan 5 crepes chicken dong [SEP] oke crepes chicken harga rp 16.000 total rp 80.000 ya kak,crepes chicken,5,16000,1
beli 5 rawon masakan dong [SEP] oke kak rawon masakan harganya 68.000 totalnya rp 340.000,rawon masakan,5,68000,2
mau 8 brownies strawberry [SEP] oke brownies strawberry harga 49k total 392 ribu ya kak,brownies strawberry,8,49000,2
bu 6 bakpao ayam kecap kak [SEP] baik kak,bakpao ayam kecap,6,-1,2
boleh pesan 7 taro boba milk kak [SEP] oke taro boba milk harga 3k total 21rb ya kak,taro boba milk,7,3000,2
beli 2 avocado latte ice blended iced dong [SEP] siap kak avocado latte ice blended iced 39rb per porsi total 78rb ya,avocado latte ice blended iced,2,39000,2
kak mau order 4 ayam bakar jumbo tanpa nasi nih [SEP] ayam bakar jumbo tanpa nasi 34.000 ya kak jadi rp136rb,ayam bakar jumbo tanpa nasi,4,34000,2
kk mau pesen 5 cane susu [SEP] noted kak cane susu 32k per porsi totalnya 160k,cane susu,5,32000,2
4 ayam recheese plus sosis ya [SEP] siap ayam recheese plus sosis 8k totalnya rp32rb kak,ayam recheese plus sosis,4,8000,3
beli 5 empal telor penyet ya kak [SEP] baik kak empal telor penyet 26rb satuan totalnya 130.000,empal telor penyet,5,26000,2
bli 4 banana latte iced dong [SEP] oke kak banana latte iced harganya rp66rb totalnya 264 ribu,banana latte iced,4,66000,3
boleh pesan 4 kopi susu butterscoth dong kak [SEP] baik kak kopi susu butterscoth 61rb satuan totalnya 244k,kopi susu butterscoth,4,61000,1
bu 9 jus semangka segar [SEP] ok jus semangka segar harga 49 ribu total 441k ya kak,jus semangka segar,9,49000,3
bang 9 dalgona taro dong [SEP] noted kak dalgona taro 50.000 per porsi totalnya 450 ribu,dalgona taro,9,50000,1
mau 10 chicken salad dong kak [SEP] chicken salad 45k ya kak jadi 450k,chicken salad,10,45000,2
bang bisa pesan 1 bimbimbapp nasi campur korea kak [SEP] siap kak bimbimbapp nasi campur korea 8 ribu per porsi total 8rb ya,bimbimbapp nasi campur korea,1,8000,2
kak mau pesen 6 nasi ayam crispy teriyaki ya [SEP] oke noted,nasi ayam crispy teriyaki,6,-1,3
pesan 5 special ayam geprek keju ya kak [SEP] oke kak pesanannya masuk ya,special ayam geprek keju,5,-1,2
pesan 6 nasi pecel telor ya kak [SEP] nasi pecel telor 74k ya kak jadi 444rb,nasi pecel telor,6,74000,1
mau 1 chicken skin oritaiwanese [SEP] siap kak chicken skin oritaiwanese 38.000 per porsi total rp38rb ya,chicken skin oritaiwanese,1,38000,1
kak mau order 7 sei ayam small ya kak [SEP] noted kak sei ayam small 11 rb per porsi totalnya rp 77.000,sei ayam small,7,11000,3
minta 9 chicken wings blackpapper dong kak [SEP] oke kak pesanannya masuk ya,chicken wings blackpapper,9,-1,1
boleh book 3 ikan tauco tahu dong kak [SEP] baik kak ikan tauco tahu 17rb satuan totalnya rp 51.000,ikan tauco tahu,3,17000,3
boleh pesan 9 ice teh seger ya kak [SEP] siap kak ice teh seger 52.000 per porsi total rp 468.000 ya,ice teh seger,9,52000,1
6 kopi ganjen [SEP] oke siap kak,kopi ganjen,6,-1,2
mau 2 rice bowl chicken fillet original kak [SEP] noted kak rice bowl chicken fillet original 61rb per porsi totalnya 122rb,rice bowl chicken fillet original,2,61000,1
10 jerukes jeruk dong [SEP] baik kak jerukes jeruk rp 6.000 satuan totalnya 60.000,jerukes jeruk,10,6000,1
mau 9 nasi goreng putih daging [SEP] nok kak nasi goreng putih daging hrgny 59rb totalnya rp 531.000,nasi goreng putih daging,9,59000,3
kak mau order 3 nasi chiken karage rice box nih [SEP] noted kak nasi chiken karage rice box rp73rb per porsi totalnya rp 219.000,nasi chiken karage rice box,3,73000,2
minta 4 indomie kuah telur dong kak [SEP] siapp indomie kuah telur rp39rb totalnya rp 156.000 kak,indomie kuah telur,4,39000,3
bang bisa pesan 7 boston smoked chicken ya kak [SEP] boston smoked chicken 23.000 ya kak jadi 161rb,boston smoked chicken,7,23000,2
minta 3 martabak tipker nutella keju ya kak [SEP] oke noted,martabak tipker nutella keju,3,-1,1
2 picollo latte dong [SEP] siap picollo latte rp64rb totalnya 128.000 kak,picollo latte,2,64000,1
pesan 6 bakso semar mendem dong kak [SEP] oke siap kak,bakso semar mendem,6,-1,1
bang mau pesen 10 ayam geprek sambal rica rica dong [SEP] siap ayam geprek sambal rica rica rp21rb totalnya rp 210.000 kak,ayam geprek sambal rica rica,10,21000,1
boleh ord 2 lontong medantelurteh manis ya kak [SEP] baik kak lontong medantelurteh manis 69k satuan totalnya rp138rb,lontong medantelurteh manis,2,69000,3
min mau pesen 3 nasi pedas tongkol suwir ya [SEP] siap nasi pedas tongkol suwir 39rb totalnya rp117rb kak,nasi pedas tongkol suwir,3,39000,2
4 brownies slice nih [SEP] baik kak brownies slice 23rb satuan totalnya 92 ribu,brownies slice,4,23000,2
kak 8 bakso mercon [SEP] siap kak,bakso mercon,8,-1,1
minta 6 kwetiau pansit polos sayur dong [SEP] oke noted,kwetiau pansit polos sayur,6,-1,1
book 8 susu kocok boba bubble gum dong [SEP] oke kak susu kocok boba bubble gum hrgny rp 72.000 totalnya 576rb,susu kocok boba bubble gum,8,72000,3
minta 4 hot drink teh tarik ya [SEP] hot drink teh tarik rp3rb ya kak jadi 12 ribu,hot drink teh tarik,4,3000,1
beli 3 es teh manistawar [SEP] siap kak es teh manistawar 29 ribu per porsi total 87rb ya,es teh manistawar,3,29000,1
pesan 3 kentangbakso [SEP] siap kak,kentangbakso,3,-1,2
minta 6 bakso kasar bulat besar ya [SEP] bakso kasar bulat besar 50 ribu ya kak jadi 300.000,bakso kasar bulat besar,6,50000,1
mau 6 es teh teh hangat nih [SEP] oke kak es teh teh hangat harganya 21 ribu totalnya 126.000,es teh teh hangat,6,21000,1
minta 8 ikan kima segar dong [SEP] noted kak ikan kima segar 61k per porsi totalnya rp 488.000,ikan kima segar,8,61000,2
boleh pesan 1 es yor dong kak [SEP] oke kak es yor harganya rp3rb totalnya rp3rb,es yor,1,3000,3
pesan 10 minced chicken basil dong kak [SEP] baik kak,minced chicken basil,10,-1,2
brli 9 crispy cireng dong [SEP] noted kak crispy cireng rp64rb per porsi totalnya rp 576.000,crispy cireng,9,64000,3
mas mau pesen 6 iced matcha ya [SEP] noted kak iced matcha rp 17.000 per porsi totalnya 102rb,iced matcha,6,17000,2
mz mauuuuuuu pesen 4 ayam goreng plus nasi dong kak [SEP] siap ayam goreng plus nasi rp 28.000 totalnya rp112rb kak,ayam goreng plus nasi,4,28000,3
bisa pesan 9 es jelo jeruk peras loh ya kak [SEP] oke kak es jelo jeruk peras loh harganya 64rb totalnya rp576rb,es jelo jeruk peras loh,9,64000,1
pesan 5 chicken bbq mayo dong kak [SEP] noted kak chicken bbq mayo 51.000 per porsi totalnya rp255rb,chicken bbq mayo,5,51000,2
kak mau pesen 4 ayam paha atas nih [SEP] siap kak ayam paha atas 3 rbu per porsi total 12rb ya,ayam paha atas,4,3000,3
min 8 thai mango coconut dong [SEP] noted kak thai mango coconut 37rb per porsi totalnya 296.000,thai mango coconut,8,37000,2
pak mau pesen 10 haruan goreng kak [SEP] noted kak haruan goreng 57rb per porsi totalnya rp 570.000,haruan goreng,10,57000,2
beli 6 bakmi goreng dong kak [SEP] bakmi goreng 13rb ya kak jadi 78.000,bakmi goreng,6,13000,2
min mau pesen 5 teh susu hazelnut coklat nih [SEP] baik kak teh susu hazelnut coklat 22rb satuan totalnya 110k,teh susu hazelnut coklat,5,22000,3
beli 3 nasi wings xl geprek bawang nih [SEP] oke kak nasi wings xl geprek bawang harganya 70k totalnya 210.000,nasi wings xl geprek bawang,3,70000,2
beli 4 mie goreng hijau dong [SEP] oke kak mie goreng hijau harganya 15 ribu totalnya 60.000,mie goreng hijau,4,15000,3
mbak mau pesen 9 pancong keju susu l dong kak [SEP] oke kak pancong keju susu l harganya 72.000 totalnya 648k,pancong keju susu l,9,72000,2
kak bisa pesan 9 bakso special kak [SEP] oke bakso special harga 9rb total 81 ribu ya kak,bakso special,9,9000,2
pesan 3 mie campur kak [SEP] oke mie campur harga 38rb total 114.000 ya kak,mie campur,3,38000,1
boleh pesan 5 es pelangi [SEP] oke es pelangi harga 73k total 365 ribu ya kak,es pelangi,5,73000,1
bu 4 butterscoth latte ice dong [SEP] oke kak butterscoth latte ice harganya 75 ribu totalnya 300 ribu,butterscoth latte ice,4,75000,1
bg mau pesen 2 tepung tales beneng ya [SEP] siap kak tepung tales beneng 28k per porsi total 56k ya,tepung tales beneng,2,28000,2
minta 10 mie goreng seafood dong [SEP] siap mie goreng seafood rp42rb totalnya 420 ribu kak,mie goreng seafood,10,42000,1
kak mau order 6 ayam goreng panas nih [SEP] oke ayam goreng panas harga 59rb total 354 ribu ya kak,ayam goreng panas,6,59000,1
pak bisa pesan 9 bihun kuah seafood ya kak [SEP] oke bihun kuah seafood harga 58.000 total 522rb ya kak,bihun kuah seafood,9,58000,2
pak 6 nasi hainan bebek [SEP] siap kak,nasi hainan bebek,6,-1,1
kak mau order 10 bubur ayam original ya [SEP] baik kak bubur ayam original 32k satuan totalnya 320k,bubur ayam original,10,32000,2
pesan 10 biasa ayam tbtelor bebek ya [SEP] siap kak biasa ayam tbtelor bebek 30 ribu per porsi total 300k ya,biasa ayam tbtelor bebek,10,30000,2
5 nasi goreng sate ayam ya [SEP] siap kak nasi goreng sate ayam rp 30.000 per porsi total 150.000 ya,nasi goreng sate ayam,5,30000,3
minta 2 nasi ikan tuna sambal matah ya [SEP] oke nasi ikan tuna sambal matah harga 57rb total 114.000 ya kak,nasi ikan tuna sambal matah,2,57000,2
kak bisa pesan 6 jus jeruk hangat dong kak [SEP] baik kak jus jeruk hangat 50k satuan totalnya rp 300.000,jus jeruk hangat,6,50000,2
bli 8 fried chicken finger dong kak [SEP] oke fried chicken finger harga 7 ribu total 56rb ya kak,fried chicken finger,8,7000,3
1 chicken pop corn dong kak [SEP] siap kak chicken pop corn rp 21.000 per porsi total 21.000 ya,chicken pop corn,1,21000,2
7 udang kelong goreng m dong kak [SEP] noted kak ditunggu ya,udang kelong goreng m,7,-1,3
5 crofell taro dong kak [SEP] baik kak crofell taro rp14rb satuan totalnya rp 70.000,crofell taro,5,14000,2
2 nasi tempur dong kak [SEP] siap nasi tempur 69 ribu totalnya rp138rb kak,nasi tempur,2,69000,2
pak bisa pesan 1 nasi goreng jawa ya [SEP] nasi goreng jawa 69.000 ya kak jadi rp 69.000,nasi goreng jawa,1,69000,2
pesan 2 punai daging goreng kak [SEP] noted kak punai daging goreng 40k per porsi totalnya rp80rb,punai daging goreng,2,40000,2
bang mau pesen 3 red velvet cookies cream dong kak [SEP] oke red velvet cookies cream harga 36rb total 108rb ya kak,red velvet cookies cream,3,36000,1
pesan 1 susupan nih [SEP] susupan rp7rb ya kak jadi 7.000,susupan,1,7000,3
beli 4 nasi bungkus ayam rendang dong [SEP] oke nasi bungkus ayam rendang harga rp 3.000 total 12rb ya kak,nasi bungkus ayam rendang,4,3000,2
mau 7 hemat steak nasi nih [SEP] hemat steak nasi 46k ya kak jadi 322.000,hemat steak nasi,7,46000,2
minta 6 nasi campur ayam bumbu rujak [SEP] siap kak nasi campur ayam bumbu rujak 44.000 per porsi ttl 264.000 ya,nasi campur ayam bumbu rujak,6,44000,3
kak mau pesen 9 soto medan mantap [SEP] oke kak soto medan mantap harganya 28rb totalnya 252 ribu,soto medan mantap,9,28000,1
beli 6 tempe kedelai murni goreng dong kak [SEP] oke kak tempe kedelai murni goreng hrgny 16k totalnya rp96rb,tempe kedelai murni goreng,6,16000,3
boleh pesan 5 nasi ayam goreng sambelan terasi nih [SEP] siap kak nasi ayam goreng sambelan terasi rp 36.000 per porsi total 180k ya,nasi ayam goreng sambelan terasi,5,36000,1
pesan 6 mie telor ya [SEP] noted kak ditunggu ya,mie telor,6,-1,2
pesan 5 kings chicken cheeseburger dong kak,kings chicken cheeseburger,5,-1,2
mo 2 pisang goreng ori ya [SEP] pisang goreng ori 50k ya kak jadi rp100rb,pisang goreng ori,2,50000,3
10 banana bites choco nih [SEP] siap kak banana bites choco rp46rb per porsi total 460k ya,banana bites choco,10,46000,1
bang mau pesen 10 telur ayam dadar [SEP] siap telur ayam dadar 62rb totalnya rp620rb kak,telur ayam dadar,10,62000,1
boleh pesan 2 nasi goreng udang dong kak [SEP] siap nasi goreng udang 25k totalnya rp 50.000 kak,nasi goreng udang,2,25000,1
kak mau pesen 3 pentol goreng nih [SEP] oke kak pesanannya masuk ya,pentol goreng,3,-1,2
minta 10 paru goreng pedes nih [SEP] uke kak paru goreng pedes hrgny 51 rbu totalnya 510rb,paru goreng pedes,10,51000,3
beli 1 ikan kerapu goreng per ekor [SEP] siap kak ikan kerapu goreng per ekor 75.000 per porsi total 75.000 ya,ikan kerapu goreng per ekor,1,75000,2
kak mau pesen 8 nasgor sei ayam ya [SEP] noted kak nasgor sei ayam rp 46.000 per porsi totalnya rp368rb,nasgor sei ayam,8,46000,1
2 kerang dong,kerang,2,-1,2
kak mau order 5 double chicken mozaru x nih [SEP] oke double chicken mozaru x harga 55k total 275.000 ya kak,double chicken mozaru x,5,55000,1
6 kopi joss kak,kopi joss,6,-1,3
beli 4 mie level kbon nih [SEP] oke mie level kbon harga 6rb total 24.000 ya kak,mie level kbon,4,6000,2
6 nasi udang crispy ya kak,nasi udang crispy,6,-1,2
arep pesen 5 mozzarella chicken burger [SEP] siiaapp kak mozzarella chicken burger rp 50.000 per porsi total 250rb ya,mozzarella chicken burger,5,50000,3
mas bisa pesan 1 es ogura ya [SEP] baik kak es ogura 14rb satuan totalnya 14 ribu,es ogura,1,14000,1
kk 1 teh manis hangates teh manis [SEP] oke kak teh manis hangates teh manis harganya 34k totalnya 34rb,teh manis hangates teh manis,1,34000,2
3 chicken wing bbq kak [SEP] oke chicken wing bbq harga 39 ribu total 117 ribu ya kak,chicken wing bbq,3,39000,1
minta 5 juice wortel susu kak [SEP] oke juice wortel susu harga 30 ribu total 150k ya kak,juice wortel susu,5,30000,1
9 es kopi tiramisu ya [SEP] siap kak es kopi tiramisu 4 ribu per porsi total 36.000 ya,es kopi tiramisu,9,4000,1
bu mau pesen 9 bluder abon ayam ya kak [SEP] bluder abon ayam rp5rb ya kak jadi rp45rb,bluder abon ayam,9,5000,1
5 singkong goreng sentul dong kak [SEP] noted kak ditunggu ya,singkong goreng sentul,5,-1,3
mb mau pesen 2 nasi bakar original ya [SEP] oke kak nasi bakar original harganya 6k totalnya 12rb,nasi bakar original,2,6000,3
kak mau pesen 3 bebek goreng tanpa nasi kak [SEP] oke noted,bebek goreng tanpa nasi,3,-1,2
2 keju wijen susu [SEP] noted kak keju wijen susu 74.000 per porsi totalnya 148k,keju wijen susu,2,74000,2
minta 5 chicken original [SEP] oke chicken original harga rp 67.000 total 335rb ya kak,chicken original,5,67000,2
bg 4 indomie goreng taichan [SEP] oke kak indomie goreng taichan hrgny 46.000 totalnya rp 184.000,indomie goreng taichan,4,46000,3
bg 4 es teh taro large ya kak [SEP] oke es teh taro large harga 4rb total 16 ribu ya kak,es teh taro large,4,4000,2
nbeli 5 nasi ayam pop cron nih [SEP] nasi ayam pop cron 57k ya kak jadi 285 rbu,nasi ayam pop cron,5,57000,3
mnt 10 udang steam ya kak [SEP] noted kak udang steam 68k per porsi totalnya rp680rb,udang steam,10,68000,3
boleh pesan 3 susu kental tak manis ya kak [SEP] noted kak susu kental tak manis 15.000 per porsi totalnya 45 ribu,susu kental tak manis,3,15000,1
5 chicken blackpapper nih [SEP] oke chicken blackpapper harga 59rb total rp 295.000 ya kak,chicken blackpapper,5,59000,3
bang 3 lamian ayam panggang kak [SEP] ciap kak lamian ayam panggang 69rb per porsi total 207rb ya,lamian ayam panggang,3,69000,3
10 sei ayam medium dong [SEP] baik kak,sei ayam medium,10,-1,3
minta 2 mie hun goreng daging kak [SEP] oke kak mie hun goreng daging harganya rp11rb totalnya 22.000,mie hun goreng daging,2,11000,2
kak mau pesen 9 ayam saus mentega ya [SEP] oke noted,ayam saus mentega,9,-1,1
min 6 sop ya,sop,6,-1,2
mau 9 ayam goreng kering dong [SEP] noted kak ayam goreng kering 38.000 per porsi totalnya 342k,ayam goreng kering,9,38000,1
boleh pesan 4 gongso ayam nasi kak [SEP] oke gongso ayam nasi harga 28 ribu total rp 112.000 ya kak,gongso ayam nasi,4,28000,1
9 ayam telur asin kak [SEP] siyaap ayam telur asin 62 rebu totalnya 558k kak,ayam telur asin,9,62000,3
bang mauuuuuuu pesen 7 lapis legit special prunes kecil [SEP] lapis legit special prunes kecil rp43rb ya kak jadi 301 rebu,lapis legit special prunes kecil,7,43000,3
kak bisa pesan 9 nasi bungkus udang sambal pete dong kak [SEP] baik kak nasi bungkus udang sambal pete 74 ribu satuan totalnya 666 ribu,nasi bungkus udang sambal pete,9,74000,1
beli 8 mie djoedes nyebelin topping teriyaki dong kak [SEP] baik kak mie djoedes nyebelin topping teriyaki 67 ribu satuan totalnya 536rb,mie djoedes nyebelin topping teriyaki,8,67000,1
book 7 es kopi nusantara [SEP] baik kak es kopi nusantar 75 ribu satuan totalnya 525rb,es kopi nusantara,7,75000,3
mbak bisa pesan 10 teh original besar kak [SEP] baik kak teh original besar rp 29.000 satuan totalnya 290k,teh original besar,10,29000,1
minta 7 capjay goreng dong [SEP] siap capjay goreng 26rb totalnya 182rb kak,capjay goreng,7,26000,2
kak mau pesen 6 indomie telor dadarceplok sambal saluyu dong kak [SEP] siap indomie telor dadarceplok sambal saluyu 21.000 totalnya 126.000 kak,indomie telor dadarceplok sambal saluyu,6,21000,2
boleh pesan 1 mie petir refftwo dong [SEP] baik kak mie petir refftwo rp 5.000 satuan totalnya 5 ribu,mie petir refftwo,1,5000,2
kak mau order 10 miehun nyemek telur ya [SEP] noted kak miehun nyemek telur 3rb per porsi totalnya 30 ribu,miehun nyemek telur,10,3000,2
boleh pesan 8 bakso super ya [SEP] noted kak bakso super 46 ribu per porsi totalnya rp 368.000,bakso super,8,46000,2
8 martabak coklat polos susu dong kak [SEP] oke noted,martabak coklat polos susu,8,-1,1
bg 5 nasi bungkus rendang ya kak [SEP] nasi bungkus rendang 41.000 ya kak jadi rp205rb,nasi bungkus rendang,5,41000,2
10 nasi ayam goreng kampung dong,nasi ayam goreng kampung,10,-1,2
bang mo pesen 9 nasi goreng biasa ya kak [SEP] noted kak nasi goreng biasa 7rb per porsi totalnya 63k,nasi goreng biasa,9,7000,3
3 hemat steak nasi [SEP] oke siap kak,hemat steak nasi,3,-1,3
boleh pesan 8 gurami goreng nasi [SEP] oke gurami goreng nasi harga rp 15.000 total 120 ribu ya kak,gurami goreng nasi,8,15000,1
6 ayam goreng asam manis nih [SEP] oke ayam goreng asam manis harga 50rb total rp300rb ya kak,ayam goreng asam manis,6,50000,2
kak mau order 8 pastel kari dong kak [SEP] noted kak pastel kari 56k per porsi totalnya 448k,pastel kari,8,56000,1
mauu 8 es campur rumput laut ya kak [SEP] noted kak es campur rumput laut rp 55.000 per porsi totalnya 440 rebu,es campur rumput laut,8,55000,3
mau 6 tst teh susu telur dong [SEP] oke tst teh susu telur harga rp56rb total 336rb ya kak,tst teh susu telur,6,56000,1
boleh pesan 8 nasi bungkus ayam goreng kak [SEP] noted kak nasi bungkus ayam goreng 15rb per porsi totalnya rp 120.000,nasi bungkus ayam goreng,8,15000,2
boleh pesan 5 roti sosis ayam ya [SEP] oke kak roti sosis ayam harganya 36k totalnya 180rb,roti sosis ayam,5,36000,2
mbak 9 ice oreo boba dong kak [SEP] oke ice oreo boba harga rp41rb total 369 ribu ya kak,ice oreo boba,9,41000,2
mau 4 nasi sop ayam ya kak [SEP] nasi sop ayam 59k ya kak jadi rp 236.000,nasi sop ayam,4,59000,2
bg mau pesen 8 es kopi latte [SEP] oke kak es kopi latte harganya rp22rb totalnya rp 176.000,es kopi latte,8,22000,3
beli 10 ayam krispy dahsyat nih [SEP] oke kak ayam krispy dahsyat harganya 16.000 totalnya 160rb,ayam krispy dahsyat,10,16000,1
1 sapo tahu jepang ayam [SEP] siap sapo tahu jepang ayam rp 21.000 totalnya 21rb kak,sapo tahu jepang ayam,1,21000,2
kak mau pesen 3 pop es anggur cincau ya [SEP] oke pop es anggur cincau harga 48 ribu total rp144rb ya kak,pop es anggur cincau,3,48000,2
mau 4 mie geprek bensu leleh ya kak [SEP] siap mie geprek bensu leleh rp9rb totalnya rp36rb kak,mie geprek bensu leleh,4,9000,2
beli 8 mie goreng telur ya [SEP] baik kak mie goreng telur 35 rebu satuan totalnya 280 ribu,mie goreng telur,8,35000,3
bli 6 ayam paha atas hot lava ya [SEP] nok kak ayam paha atas hot lava harganya 58rb totalnya rp348rb,ayam paha atas hot lava,6,58000,3
kak 3 hot houjjicha latte kak [SEP] oke kak hot houjjicha latte harganya 71 ribu totalnya rp 213.000,hot houjjicha latte,3,71000,2
min 4 martabak coklat kacang ya kak [SEP] siap kak,martabak coklat kacang,4,-1,2
beli 6 ice teh tarik kak [SEP] oke kak ice teh tarik harganya rp 40.000 totalnya rp 240.000,ice teh tarik,6,40000,1
mau 2 mie kou rou ya kak [SEP] baik kak mie kou rou rp32rb satuan totalnya rp64rb,mie kou rou,2,32000,1
boleh pesan 1 bakwan goreng ya kak [SEP] oke kak bakwan goreng harganya 45.000 totalnya rp 45.000,bakwan goreng,1,45000,1
pesan 8 burger ayam katsu ya [SEP] noted kak burger ayam katsu 33k per porsi totalnya rp264rb,burger ayam katsu,8,33000,1
bang bisa pesan 6 bihun goreng dong [SEP] oke bihun goreng harga 64k total rp 384.000 ya kak,bihun goreng,6,64000,2
boleh pesan 10 thai tea chocho cheese dong [SEP] oke kak thai tea chocho cheese harganya rp 15.000 totalnya rp 150.000,thai tea chocho cheese,10,15000,1
boleh pesan 5 ayam paha atas ya kak [SEP] baik kak ayam paha atas rp 55.000 satuan totalnya rp275rb,ayam paha atas,5,55000,2
2 ayam goreng panas dong kak [SEP] oke siap kak,ayam goreng panas,2,-1,2
9 tea jus [SEP] siyaph kak tea jus 59 ribu per porsi total 531k ya,tea jus,9,59000,3
bang 7 pempek kelesan ya kak [SEP] noted kak pempek kelesan rp 21.000 per porsi totalnya rp 147.000,pempek kelesan,7,21000,1
boleh pesan 7 nasi paha ayam bakar dong kak [SEP] siap nasi paha ayam bakar 62 ribu totalnya rp 434.000 kak,nasi paha ayam bakar,7,62000,2
bang bisa pesan 2 taro ice shaken boba dong [SEP] baik kak taro ice shaken boba 71.000 satuan totalnya 142.000,taro ice shaken boba,2,71000,2
pesan 9 nasi bungkus gulai telur [SEP] oke noted,nasi bungkus gulai telur,9,-1,1
pesan 3 bakpao chik yen ayam nih [SEP] oke kak bakpao chik yen ayam harganya 55 ribu totalnya rp165rb,bakpao chik yen ayam,3,55000,1
beli 7 chicken ball dong [SEP] chicken ball 49k ya kak jadi 343.000,chicken ball,7,49000,2
bg mau pesen 4 pangsit gorengrebus nih [SEP] pangsit gorengrebus 74rb ya kak jadi 296.000,pangsit gorengrebus,4,74000,2
minta 4 martabak tipker komplit dong [SEP] siaaap kak martabak tipker komplit rp 38.000 per porsi total 152rb ya,martabak tipker komplit,4,38000,3
kk bisa pesan 4 roti srikandi dong [SEP] oke roti srikandi harga rp58rb total 232rb ya kak,roti srikandi,4,58000,2
kak 10 nasi goreng belacan dong [SEP] siap kak nasi goreng belacan 64rb per porsi total 640k ya,nasi goreng belacan,10,64000,1
kak mau order 7 just sausage ya [SEP] just sausage rp41rb ya kak jadi 287rb,just sausage,7,41000,2
boleh pesan 1 es teh original large ya kak [SEP] oke kak es teh original large harganya 62rb totalnya 62k,es teh original large,1,62000,1
pesan 7 nasi kotak ayam rendang dong kak [SEP] oke nasi kotak ayam rendang harga 24k total 168.000 ya kak,nasi kotak ayam rendang,7,24000,1
boleh pesan 5 es jelo jeruk peras loh nih [SEP] siap kak es jelo jeruk peras loh 35.000 per porsi total 175 ribu ya,es jelo jeruk peras loh,5,35000,1
boleh pesan 6 kings chicken cheeseburger dong [SEP] oke kings chicken cheeseburger harga rp 74.000 ttl 444k ya kak,kings chicken cheeseburger,6,74000,3
9 mie goreng jawa ya kak [SEP] noted kak mie goreng jawa 55rb per porsi totalnya 495 ribu,mie goreng jawa,9,55000,1
pesan 5 seblak bandung cilokkotak ala sbn [SEP] oke kak pesanannya masuk ya,seblak bandung cilokkotak ala sbn,5,-1,3
minta 4 kopi susu telur ya [SEP] oke kak pesanannya masuk ya,kopi susu telur,4,-1,1
kak bisa pesan 10 chicken cordon bleu kak [SEP] oke kak chicken cordon bleu harganya rp29rb totalnya 290rb,chicken cordon bleu,10,29000,1
minta 3 usus ayam goreng nih [SEP] oke usus ayam goreng harga rp15rb total 45rb ya kak,usus ayam goreng,3,15000,2
mau 10 tamie cap jay ya kak [SEP] oke kak tamie cap jay harganya rp 3.000 totalnya 30rb,tamie cap jay,10,3000,2
9 wader belut tanpa nasi ya [SEP] baik kak,wader belut tanpa nasi,9,-1,1
beli 10 ayam paha bawah hot lava kak [SEP] noted kak ayam paha bawah hot lava rp 64.000 per porsi totalnya rp 640.000,ayam paha bawah hot lava,10,64000,1
min 1 small ice taro nih [SEP] noted kak small ice taro 45 ribu per porsi totalnya 45 ribu,small ice taro,1,45000,2
pesan 7 matcha melon mix ya [SEP] siap matcha melon mix rp 6.000 totalnya rp42rb kak,matcha melon mix,7,6000,1
beli 8 popcorn chicken honey kak [SEP] popcorn chicken honey rp67rb ya kak jadi rp 536.000,popcorn chicken honey,8,67000,2
pak 10 ice creamy hazelnut latte nih [SEP] baik kak,ice creamy hazelnut latte,10,-1,3
bang mau pesen 2 nasi goreng babi [SEP] oke kak nasi goreng babi harganya 29k totalnya rp 58.000,nasi goreng babi,2,29000,2
mau pesen 9 sate ayam usus dong kak [SEP] sate ayam usus 39k ya kak jadi rp 351.000,sate ayam usus,9,39000,1
beli 7 extra kulit ayam krispy dong [SEP] oke extra kulit ayam krispy harga 71.000 total 497rb ya kak,extra kulit ayam krispy,7,71000,2
pesan 7 kopi tubruk kbon nih [SEP] noted kak kopi tubruk kbon 4rb per porsi totalnya 28rb,kopi tubruk kbon,7,4000,1
beli 4 nasi gurame penyet ya kak [SEP] oke nasi gurame penyet harga 58 ribu total rp232rb ya kak,nasi gurame penyet,4,58000,1
kk bisa pesan 9 combo fire flying chicken ya kak [SEP] siap kak combo fire flying chicken 72.000 per porsi total 648rb ya,combo fire flying chicken,9,72000,2
pesan 9 personal nasi mandhi dong kak [SEP] siap kak personal nasi mandhi 60 ribu per porsi total 540.000 ya,personal nasi mandhi,9,60000,1
boleh pesan 3 coffee latte dingin dong [SEP] oke kak coffee latte dingin harganya rp 50.000 totalnya 150k,coffee latte dingin,3,50000,2
mbak bisa pesan 5 sop buah ya kak [SEP] oc sop buah harga 8 ribu ttl rp 40.000 ya kak,sop buah,5,8000,3
