input_text,product,quantity,price_satuan,pattern
kak mau pesen 8 pentol keju [SEP] oke noted,pentol keju,8,-1,2
kak mau order 10 cocopi dong kak [SEP] siap kak cocopi rp11rb per porsi total 110k ya,cocopi,10,11000,2
8 bubur ayam sayur asin dong kak [SEP] bubur ayam sayur asin 42.000 ya kak jadi 336k,bubur ayam sayur asin,8,42000,1
pesan 1 veggie fruit salad ya [SEP] noted kak veggie fruit salad 72.000 per porsi totalnya 72 ribu,veggie fruit salad,1,72000,1
mau 10 dawet hitam durian dong [SEP] baik kak dawet hitam durian 75k satuan totalnya 750.000,dawet hitam durian,10,75000,1
bang bisa pesan 3 bekal mamak ya kak [SEP] noted kak bekal mamak rp 7.000 per porsi totalnya rp 21.000,bekal mamak,3,7000,2
bu bisa pesan 4 pangsit gorengkuah kak [SEP] siap pangsit gorengkuah 36rb totalnya rp144rb kak,pangsit gorengkuah,4,36000,2
kak mau order 8 sate barbar ayam ala carte dong [SEP] sate barbar ayam ala carte rp28rb ya kak jadi 224 ribu,sate barbar ayam ala carte,8,28000,1
boleh pesan 1 es teh nusantara medium kak [SEP] es teh nusantara medium 66.000 ya kak jadi rp66rb,es teh nusantara medium,1,66000,2
bg bisya pesan 6 spaghetti ramen dong [SEP] siaap kak spaghetti ramen 28k per porsi total 168.000 ya,spaghetti ramen,6,28000,3
mau 7 pancong original [SEP] noted kak pancong original rp48rb per porsi totalnya 336.000,pancong original,7,48000,1
beli 5 kerupuk jangek  emping ya [SEP] oke kerupuk jangek  emping harga rp16rb total 80.000 ya kak,kerupuk jangek  emping,5,16000,2
boleh pesan 9 juice jambu kak [SEP] baik kak juice jambu 55k satuan totalnya 495.000,juice jambu,9,55000,2
mau 4 sunday roast pork belly kak [SEP] noted kak sunday roast pork belly 18.000 per porsi totalnya rp72rb,sunday roast pork belly,4,18000,2
min 5 kambing perpotong dong [SEP] oke kak kambing perpotong harganya rp72rb totalnya 360.000,kambing perpotong,5,72000,2
9 el ge pe spesial nih [SEP] el ge pe spesial 39 ribu ya kak jadi 351k,el ge pe spesial,9,39000,2
5 calzone smoked beef spicy dong [SEP] calzone smoked beef spicy 74 ribu ya kak jadi 370k,calzone smoked beef spicy,5,74000,2
mas mau pesen 2 korean citron tea [SEP] noted kak korean citron tea 17k per porsi totalnya 34 ribu,korean citron tea,2,17000,1
mas bisa pesan 2 es teh tareek small dong [SEP] oke es teh tareek small harga 30k total 60.000 ya kak,es teh tareek small,2,30000,2
mau 8 jeruk nipis hangat dong [SEP] jeruk nipis hangat 37.000 ya kak jadi 296k,jeruk nipis hangat,8,37000,1
bang 8 seblak original cuanki ya kak [SEP] siap kak seblak original cuanki 56rb per porsi ttl rp448rb ya,seblak original cuanki,8,56000,3
mnta 3 telor geprek kak [SEP] telor geprek rp 64.000 ya kak jadi rp192rb,telor geprek,3,64000,3
boleh pesan 3 jangang bintatoeng masakan dong [SEP] baik kak jangang bintatoeng masakan rp15rb satuan totalnya 45 ribu,jangang bintatoeng masakan,3,15000,3
pesan 8 asam masak di pohon ya kak [SEP] siap kak asam masak di pohon 11rb per porsi total 88 ribu ya,asam masak di pohon,8,11000,2
beli 4 red dragon berry dong kak [SEP] oke kak red dragon berry hrgny rp 25.000 totalnya rp 100.000,red dragon berry,4,25000,3
boleh pesan 9 darkchoco hazelnut [SEP] darkchoco hazelnut 14.000 ya kak jadi 126rb,darkchoco hazelnut,9,14000,1
bu bisa pesan 6 bolu susu red velvet dong kak [SEP] noted kak bolu susu red velvet 47rb per porsi totalnya rp 282.000,bolu susu red velvet,6,47000,1
2 kebab sapi kecil nih [SEP] noted kak kebab sapi kecil 64.000 per porsi totalnya 128k,kebab sapi kecil,2,64000,2
minta 4 susu sapi nih [SEP] siap susu sapi 69k totalnya 276k kak,susu sapi,4,69000,3
kak mau pesen 8 odette seven mix dong [SEP] baik kak odette seven mix 74 ribu satuan totalnya 592k,odette seven mix,8,74000,2
bang mau pesen 7 cumi ramebox dong kak [SEP] baik kak cumi ramebox rp31rb satuan totalnya rp 217.000,cumi ramebox,7,31000,3
kak mau pesen 1 traffic mac n cheese dong kak [SEP] oke kak pesanannya masuk ya,traffic mac n cheese,1,-1,2
mau 8 teh manis dingin dong [SEP] siap kak teh manis dingin 39k per porsi total 312rb ya,teh manis dingin,8,39000,2
kak mau order 1 sanger milo blend dong kak [SEP] oke sanger milo blend harga rp 3.000 total 3rb ya kak,sanger milo blend,1,3000,2
bisa pesan 4 calamari teriyaki with egg dong [SEP] oke calamari teriyaki with egg harga 72.000 total rp288rb ya kak,calamari teriyaki with egg,4,72000,2
kk nmau pesen 8 chicken karaage dong kak [SEP] chicken karaage 25k ya kak jadi 200 ribu,chicken karaage,8,25000,3
minta 1 whole half and half dong [SEP] siap whole half and half 20k totalnya 20.000 kak,whole half and half,1,20000,1
bg bisa pesan 4 beef pepper rice dong [SEP] baik kak beef pepper rice 28 ribu satuan totalnya 112k,beef pepper rice,4,28000,1
minta 9 frappe alla banana dong [SEP] siap frappe alla banana rp 47.000 totalnya rp 423.000 kak,frappe alla banana,9,47000,2
bang isa pesan 3 burger sosis ya [SEP] siap burger sosis 22rb totalnya 66rb kak,burger sosis,3,22000,3
beli 6 kopi gayo dong kak [SEP] noted kak kopi gayo rp64rb per porsi totalnya 384.000,kopi gayo,6,64000,1
beli 7 roti putih kak [SEP] oke kak roti putih harganya 32 ribu totalnya rp 224.000,roti putih,7,32000,1
10 ikan oci kembung segar ya [SEP] siap ikan oci kembung segar 45k totalnya 450 ribu kak,ikan oci kembung segar,10,45000,2
pesan 3 ottoke japchae ya kak [SEP] noted kak ottoke japchae rp 42.000 per porsi totalnya 126.000,ottoke japchae,3,42000,2
9 valdostana dong [SEP] oke noted,valdostana,9,-1,2
jalok 2 bakso seafood dong kak [SEP] siapp kak bakso seafood rp13rb per porsi total 26rb ya,bakso seafood,2,13000,3
kak mau order 8 kerupuk palembang [SEP] noted kak kerupuk palembang rp15rb per porsi totalnya 120.000,kerupuk palembang,8,15000,2
kak mau order 5 leci tea dong kak [SEP] baik kak leci tea 18 ribu satuan totalnya rp 90.000,leci tea,5,18000,3
pesan 1 beli dua lebih murah dong kak [SEP] oke siap kak,beli dua lebih murah,1,-1,1
mauuuuu 6 salad jeruk bali dong [SEP] noted kak salad jeruk bali rp 52.000 per porsi totalnya 312rb,salad jeruk bali,6,52000,3
kak mau order 2 charco [SEP] siap kak charco 65 ribu per porsi total 130 ribu ya,charco,2,65000,1
pesan 2 combo duo fire chicken kak [SEP] noted kak combo duo fire chicken rp11rb per porsi totalnya 22k,combo duo fire chicken,2,11000,2
pak bisa pesan 4 nasi gurami bakar jumbo ya kak [SEP] oke nasi gurami bakar jumbo harga 29.000 total rp 116.000 ya kak,nasi gurami bakar jumbo,4,29000,1
mas bisa pesan 3 istimewa nutella  keju [SEP] siap istimewa nutella  keju 11rb totalnya 33rb kak,istimewa nutella  keju,3,11000,2
minta 6 dessert opera nih [SEP] oke dessert opera harga rp 65.000 total rp 390.000 ya kak,dessert opera,6,65000,1
minta 5 sup sawi asin nih [SEP] siap sup sawi asin 43rb totalnya 215k kak,sup sawi asin,5,43000,1
pesan 7 bebek canggih besar ya kak,bebek canggih besar,7,-1,1
minta 8 es kopi nako dong kak [SEP] baik kak,es kopi nako,8,-1,2
pesan 4 thaitea ya [SEP] oke noted,thaitea,4,-1,2
bang mw pesen 4 es teh tawar [SEP] es teh tawar 58 ribu ya kak jadi 232rb,es teh tawar,4,58000,3
minta 2 ice peppermint ya kak [SEP] siap kak ice peppermint 34k per porsi total rp68rb ya,ice peppermint,2,34000,2
kak mau pesen 2 es chocolatos macha kak [SEP] oke noted,es chocolatos macha,2,-1,3
mau 8 gaplek nih [SEP] oke gaplek harga rp 44.000 total rp352rb ya kak,gaplek,8,44000,1
beli 9 udang kering ya kak [SEP] siap kak udang kering 55 ribu per porsi total 495rb ya,udang kering,9,55000,2
kk bisa book 9 thai tea bubble ya kak [SEP] thai tea bubble rp 13.000 ya kak jadi 117k,thai tea bubble,9,13000,3
boleh pesan 5 stay at home c nih [SEP] stay at home c 71rb ya kak jadi 355k,stay at home c,5,71000,1
5 ropang coklat keju susu nih [SEP] oke kak pesanannya masuk ya,ropang coklat keju susu,5,-1,2
mau pesen 6 brownies variasi coklat mixbesar ya kak [SEP] siap brownies variasi coklat mixbesar 21k totalnya rp126rb kak,brownies variasi coklat mixbesar,6,21000,1
kk 5 joomba pina colada ya kak [SEP] joomba pina colada rp31rb ya kak jadi rp 155.000,joomba pina colada,5,31000,3
beli 4 busan o  pokki xxl [SEP] oke kak busan o  pokki xxl harganya rp53rb totalnya 212 ribu,busan o  pokki xxl,4,53000,1
kak mau order 3 poileng s ya [SEP] baik kak poileng s 55rb satuan totalnya 165.000,poileng s,3,55000,2
order 10 ketan putih matang ya kak [SEP] noted kak ketan putih matang 16k per porsi totalnya 160k,ketan putih matang,10,16000,3
minta 10 mie ayam baksotelur ya kak [SEP] baik kak mie ayam baksotelur rp29rb satuan totalnya rp290rb,mie ayam baksotelur,10,29000,1
minta 4 sate jantung kak [SEP] noted kak sate jantung rp 62.000 per porsi totalnya rp248rb,sate jantung,4,62000,1
pesan 6 falafel ya [SEP] falafel 62 ribu ya kak jadi 372rb,falafel,6,62000,1
pak mau pesen 9 lokan ya [SEP] lokan 66.000 ya kak jadi 594 ribu,lokan,9,66000,2
7 juice mangga kwini ya [SEP] baik kak juice mangga kwini 19 ribu satuan totalnya 133 ribu,juice mangga kwini,7,19000,1
mau 3 bubur ketan hitam durian ya kak [SEP] noted kak bubur ketan hitam durian 51 rebu per porsi totalnya 153rb,bubur ketan hitam durian,3,51000,3
pesan 2 chocolate c nih [SEP] baik kak chocolate c 53.000 satuan totalnya 106k,chocolate c,2,53000,1
boleh pesan 2 kentang goreng mozarella ya kak [SEP] baik kak kentang goreng mozarella rp29rb satuan totalnya 58k,kentang goreng mozarella,2,29000,3
9 teh hijau susu panas,teh hijau susu panas,9,-1,2
pesan 7 banana cake slices [SEP] noted kak banana cake slices rp 47.000 per porsi totalnya 329k,banana cake slices,7,47000,2
kak mau pesen 3 mie terocok dong,mie terocok,3,-1,2
10 es cream vanilla dong kak [SEP] oke kak es cream vanilla harganya 29k totalnya 290k,es cream vanilla,10,29000,2
pesan 10 emping pedas kecil ya [SEP] oke emping pedas kecil harga 41.000 total rp410rb ya kak,emping pedas kecil,10,41000,1
bisya pesan 5 nasi ayam goreng mentega dong [SEP] baik kak nasi ayam goreng mentega 72 ribu satuan totalnya 360k,nasi ayam goreng mentega,5,72000,3
mau 5 ifumie daging ya kak [SEP] oke kak ifumie daging harganya rp 28.000 totalnya 140 ribu,ifumie daging,5,28000,1
kak mau order 8 ifumie goreng seafood kak [SEP] ifumie goreng seafood rp 66.000 ya kak jadi 528k,ifumie goreng seafood,8,66000,1
beli 3 morning monday kak [SEP] morning monday 72 ribu ya kak jadi rp 216.000,morning monday,3,72000,1
mas bisa pesan 10 cap cay gorengkuah istimewa ya [SEP] oke cap cay gorengkuah istimewa harga rp71rb total 710k ya kak,cap cay gorengkuah istimewa,10,71000,2
pesan 2 daun bawang merah segar dong kak [SEP] siap kak daun bawang merah segar 70 rb per porsi total rp140rb ya,daun bawang  merah segar,2,70000,3
kak mauuuu order 10 kacang merah kering rebus ya [SEP] siiaapp kak kacang merah kering rebus 71.000 per porsi ttl rp 710.000 ya,kacang merah kering rebus,10,71000,3
beli 5 tahu baxo ya kak [SEP] tahu baxo 20k ya kak jadi 100.000,tahu baxo,5,20000,2
beli 6 pangsit mie goreng nih [SEP] ciap pangsit mie goreng 67rb totalnya 402.000 kak,pangsit mie goreng,6,67000,3
pesan 2 usus toples ya [SEP] baik kak,usus toples,2,-1,2
pesan 4 srikaya croissant ya [SEP] oke kak srikaya croissant harganya 48k totalnya 192k,srikaya croissant,4,48000,2
1 nasi  ayam lada hitam [SEP] siap kak nasi  ayam lada hitam 69rb per porsi total rp69rb ya,nasi  ayam lada hitam,1,69000,1
mas 4 martabak pisang keju dong kak [SEP] baik kak martabak pisang keju 8rb satuan totalnya rp 32.000,martabak pisang keju,4,8000,1
pesan 3 truffle saikoro mentai sauce [SEP] ok truffle saikoro mentai sauce harg rp44rb ttl 132.000 ya kak,truffle saikoro mentai sauce,3,44000,3
bang mau pesen 7 chicken steak pops [SEP] chicken steak pops 13.000 ya kak jadi rp 91.000,chicken steak pops,7,13000,2
bu mauuuuuu pesen 7 sop kaki sapi mskn ya [SEP] sop kaki sapi masakan 36k ya kak jadi 252 ribu,sop kaki sapi masakan,7,36000,3
6 lapis kukus original ya [SEP] baik kak lapis kukus original rp 60.000 satuan totalnya rp 360.000,lapis kukus original,6,60000,1
bu 1 stuffed crab isi telor rajungan nih [SEP] baik kak,stuffed crab isi telor rajungan,1,-1,2
bu bisa pesan 6 bakers caesar nih [SEP] bakers caesar rp 71.000 ya kak jadi rp 426.000,bakers caesar,6,71000,1
kk mau pesen 5 tempe telur asin ya [SEP] siap tempe telur asin 16rb totalnya rp 80.000 kak,tempe telur asin,5,16000,2
beli 4 risole ya [SEP] baik kak risole rp 11.000 satuan totalnya 44 ribu,risole,4,11000,1
kak mau order 7 teh hijau lemon cold ya kak [SEP] noted kak teh hijau lemon cold 16.000 per porsi totalnya 112 ribu,teh hijau lemon cold,7,16000,1
min 2 milk shake chocolatos ya [SEP] siap milk shake chocolatos rp 10.000 totalnya 20 ribu kak,milk shake chocolatos,2,10000,1
kak mau pesen 6 bakmie gorengkuah spesial [SEP] oke siap kak,bakmie gorengkuah spesial,6,-1,3
pak 6 sayur asem kepala dong [SEP] noted kak sayur asem kepala 25.000 per porsi totalnya 150rb,sayur asem kepala,6,25000,2
minta 7 serundeng ya [SEP] siap kak serundeng 42k per porsi total 294k ya,serundeng,7,42000,1
kak mau pesen 10 americano   ice dong kak [SEP] siap kak,americano   ice,10,-1,3
minta 9 mood charger dong [SEP] baik kak,mood charger,9,-1,2
bu mau pesen 5 ikan goreng filet limasari dong [SEP] noted kak ikan goreng filet limasari rp53rb per porsi totalnya 265k,ikan goreng filet limasari,5,53000,1
beli 10 psbb telur asin ya [SEP] oke kak psbb telur asin harganya 12.000 totalnya 120 ribu,psbb telur asin,10,12000,1
mas 9 hot vanilla latte nih [SEP] baik kak hot vanilla latte 32 ribu satuan totalnya 288.000,hot vanilla latte,9,32000,1
mau 1 kwae hwa dong kak [SEP] siap kak kwae hwa 20.000 per porsi total 20 ribu ya,kwae hwa,1,20000,2
10 lele pedas manis kak [SEP] baik kak,lele pedas manis,10,-1,2
kak mau order 2 red velvet latte ya kak [SEP] key kak red velvet latte harganya 51k totalnya 102k,red velvet latte,2,51000,3
boleh pesan 5 sanger espresso nih [SEP] baik kak sanger espresso rp31rb satuan totalnya 155 ribu,sanger espresso,5,31000,2
kak mau order 3 chicago cheese burger [SEP] oke chicago cheese burger harga rp65rb total rp195rb ya kak,chicago cheese burger,3,65000,1
beli 8 susu skim segar ya kak [SEP] oke susu skim segar harga 41rb total rp 328.000 ya kak,susu skim segar,8,41000,1
minta 8 sweet bubble gum [SEP] oke kak pesanannya masuk ya,sweet bubble gum,8,-1,1
bu bisa pesan 7 indomie rebus special dong [SEP] oke kak indomie rebus special harganya 56rb totalnya 392rb,indomie rebus special,7,56000,2
bg bisa pesan 4 cheese lava dong [SEP] oke kak cheese lava harganya rp 51.000 totalnya 204k,cheese lava,4,51000,1
pesan 3 siomay kuah ranjau ya kak [SEP] noted kak siomay kuah ranjau rp 30.000 per porsi totalnya rp 90.000,siomay kuah ranjau,3,30000,3
bg mau pesen 10 ameribuco dong kak [SEP] oke ameribuco harga 64rb total 640rb ya kak,ameribuco,10,64000,1
beli 5 fanta biasa ya [SEP] siap kak fanta biasa 31k per porsi total rp155rb ya,fanta biasa,5,31000,2
kak mau order 8 bihun daging ikan goreng [SEP] noted kak bihun daging ikan goreng 63 ribu per porsi totalnya 504rb,bihun daging ikan goreng,8,63000,3
pesan 9 ombekuk kismis ya [SEP] oke ombekuk kismis harga 32k total rp288rb ya kak,ombekuk kismis,9,32000,1
mbak 6 tempe geprek bensu ya kak [SEP] siap kak tempe geprek bensu 6 ribu per porsi total 36rb ya,tempe geprek bensu,6,6000,1
bu mau pesen 2 epic crispy chicken kak [SEP] noted kak epic crispy chicken 8rb per porsi totalnya rp16rb,epic crispy chicken,2,8000,2
minta 10 ice vanilla latte dong [SEP] oke noted,ice vanilla latte,10,-1,1
minta 5 keju bakar ya [SEP] oke kak keju bakar harganya 33rb totalnya rp165rb,keju bakar,5,33000,1
bu 9 mie goreng sapi [SEP] mie goreng sapi 6 ribu ya kak jadi rp54rb,mie goreng sapi,9,6000,1
beli 4 topping jamur [SEP] baik kak topping jamur 9rb satuan totalnya 36.000,topping jamur,4,9000,1
mau 6 keju susu dong [SEP] keju susu 37 ribu ya kak jadi 222rb,keju susu,6,37000,1
mau 4 bakso ayam ya kak [SEP] baik kak bakso ayam 6rb satuan totalnya 24k,bakso ayam,4,6000,2
mbak mau pesen 6 tempe geprek bensu dong kak [SEP] tempe geprek bensu 3rb ya kak jadi rp 18.000,tempe geprek bensu,6,3000,1
kak isa request 3 mie kuning ayam kuahgoreng dong kak [SEP] oke kak mie kuning ayam kuahgoreng harganya 3k totalnya rp 9.000,mie kuning ayam kuahgoreng,3,3000,3
beli 7 roti tawar kering dong [SEP] noted kak roti tawar kering rp 7.000 per porsi totalnya 49rb,roti tawar kering,7,7000,2
bu bisa pesan 6 ameribuco kak [SEP] ameribuco 63rb ya kak jadi 378rb,ameribuco,6,63000,1
may 1 tahu tempe goreng nih [SEP] siap kak tahu tempe goreng rp11rb per porsi total 11.000 ya,tahu  tempe goreng,1,11000,3
kak bisa pesan 1 rabokki mozarella dong kak [SEP] oke rabokki mozarella harga 50 ribu total rp50rb ya kak,rabokki mozarella,1,50000,3
7 kekean rasa balado [SEP] oke noted,kekean rasa balado,7,-1,2
kak mau order 3 cheese john ya kak [SEP] oke cheese john harga 46 ribu total rp138rb ya kak,cheese john,3,46000,2
mau 6 roti pisang keju ya [SEP] siap kak roti pisang keju 20 ribu per porsi total 120 ribu ya,roti pisang keju,6,20000,1
beli 9 cheeseburger deluxe nih [SEP] siap cheeseburger deluxe rp 40.000 totalnya 360.000 kak,cheeseburger deluxe,9,40000,2
5 mie baikut goreng nih,mie baikut goreng,5,-1,2
mau 10 nasi bakar ayam bakar ya [SEP] oke kak nasi bakar ayam bakar harganya 33k totalnya 330 ribu,nasi bakar ayam bakar,10,33000,2
minta 9 hampers ya kak [SEP] hampers rp35rb ya kak jadi rp 315.000,hampers,9,35000,2
beli 1 ikan asin ya kak [SEP] siap ikan asin rp 32.000 totalnya 32rb kak,ikan asin,1,32000,1
mbak 2 woy corn dog mozarella cheese ya [SEP] baik kak woy corn dog mozarella cheese 12k satuan totalnya rp 24.000,woy corn dog mozarella cheese,2,12000,2
bg 5 tamie cap cay kak [SEP] oke kak tamie cap cay harganya rp 39.000 totalnya 195rb,tamie cap cay,5,39000,1
boleh pesan 3 biskoffi nih [SEP] noted kak biskoffi 10k per porsi totalnya 30rb,biskoffi,3,10000,1
min mau pesen 1 toge kacang tunggak ya kak [SEP] baik kak toge kacang tunggak 7.000 satuan totalnya rp 7.000,toge kacang tunggak,1,7000,2
minta 4 matcha crunchy nih [SEP] siap matcha crunchy 59k totalnya 236.000 kak,matcha crunchy,4,59000,2
8 potato udang koreanudang korea dong kak [SEP] key kak potato udang koreanudang korea harganya 12rb totalnya 96k,potato udang koreanudang korea,8,12000,3
pak 7 caramel ice latte ya kak [SEP] oke caramel ice latte harga rp 12.000 total 84.000 ya kak,caramel ice latte,7,12000,1
mas 9 pecay dong kak,pecay,9,-1,2
minta 7 bmsw dong kak [SEP] bmsw rp18rb ya kak jadi 126rb,bmsw,7,18000,2
minta 8 american cheese loaf kak [SEP] noted kak american cheese loaf 14k per porsi totalnya 112k,american cheese loaf,8,14000,2
boleh pesan 3 strawberry flamingo large dong [SEP] oke kak strawberry flamingo large harganya 23k totalnya 69 ribu,strawberry flamingo large,3,23000,2
beli 5 ikan olahan kepiting ya kak [SEP] noted kak ikan olahan kepiting 7k per porsi totalnya rp 35.000,ikan olahan kepiting,5,7000,1
minta 7 hati ampela dong [SEP] noted kak hati ampela 24k per porsi totalnya 168.000,hati ampela,7,24000,2
pak 10 roti sisir coklat [SEP] baik kak roti sisir coklat 14 ribu satuan totalnya rp 140.000,roti sisir coklat,10,14000,1
beli 9 thai tea berry cheese ya kak [SEP] oke thai tea berry cheese harga rp 3.000 total 27.000 ya kak,thai tea berry cheese,9,3000,2
boleh pesan 3 klepon coconut crunch dong kak [SEP] klepon coconut crunch 74 ribu ya kak jadi 222.000,klepon coconut crunch,3,74000,2
kak 10 ampela ati pedas manis kak [SEP] oke kak pesanannya masuk ya,ampela ati pedas manis,10,-1,1
pesan 4 esteh lemon medium nih [SEP] oke kak esteh lemon medium harganya 47rb totalnya 188rb,esteh lemon medium,4,47000,2
9 daun singkong rebus dong kak [SEP] siap daun singkong rebus 25rb totalnya 225 ribu kak,daun singkong rebus,9,25000,1
7 dalgona kak [SEP] siap dalgona 33.000 totalnya 231rb kak,dalgona,7,33000,2
mintk 7 donburi chicken mayo rice nih [SEP] baik kak donburi chicken mayo rice 31.000 satuan totalnya rp217rb,donburi chicken mayo rice,7,31000,3
mw 8 sweet java tea nih [SEP] okz sweet java tea harga 23.000 total rp 184.000 ya kak,sweet java tea,8,23000,3
minta 6 mie ayam bakso kecil ya kak,mie ayam bakso kecil,6,-1,2
beli 3 ice cream vanilla oreo esspreso ya kak [SEP] oke ice cream vanilla oreo esspreso harga 28 ribu total 84.000 ya kak,ice cream vanilla oreo esspreso,3,28000,2
8 juice sirssk nih [SEP] siap juice sirssk 60 ribu totalnya rp 480.000 kak,juice sirssk,8,60000,1
mbak 9 cokelat wijen susu [SEP] siap kak cokelat wijen susu rp 31.000 per porsi total 279.000 ya,cokelat wijen susu,9,31000,1
bang 6 iga penyet nih [SEP] iga penyet 19k ya kak jadi 114rb,iga penyet,6,19000,2
beli 8 tawar halus friends pandan [SEP] baik kak tawar halus friends pandan 60k satuan totalnya rp 480.000,tawar halus friends pandan,8,60000,1
kak mau order 5 topokki seafood nih [SEP] siap kak topokki seafood 38k per porsi total 190.000 ya,topokki seafood,5,38000,1
pesan 8 kepiting kareasam manis medium [SEP] kepiting kareasam manis medium 14rb ya kak jadi 112rb,kepiting kareasam manis medium,8,14000,2
mau 1 ayam goreng kalasanpotong ya kak [SEP] siap ayam goreng kalasanpotong 15.000 totalnya 15k kak,ayam goreng kalasanpotong,1,15000,2
boleh pesan 7 tst teh susu telur ya kak [SEP] oke kak tst teh susu telur harganya rp49rb totalnya 343 ribu,tst teh susu telur,7,49000,2
mau 9 sisuka susu karamel purin kak [SEP] oke kak sisuka susu karamel purin harganya 41k totalnya rp 369.000,sisuka susu karamel purin,9,41000,1
minta 3 telur ayam bagian putih dong [SEP] telur ayam bagian putih 75.000 ya kak jadi 225.000,telur ayam bagian putih,3,75000,3
min mau pesen 10 summer amer dong [SEP] siap kak summer amer 13.000 per porsi total rp130rb ya,summer amer,10,13000,1
beli 7 lo han ko kak [SEP] noted kak lo han ko 15.000 per porsi totalnya 105rb,lo han ko,7,15000,2
mbak 9 strawberry strudle kak [SEP] siap strawberry strudle 74.000 totalnya 666k kak,strawberry strudle,9,74000,1
4 nasi tempe ya,nasi tempe,4,-1,1
pesan 5 sosis mozza original medium kak [SEP] baik kak sosis mozza original medium 16k satuan totalnya 80k,sosis mozza original medium,5,16000,1
kak mau order 8 choco tiramisu kak [SEP] oke kak choco tiramisu harganya 9rb totalnya 72.000,choco tiramisu,8,9000,2
10 nasi chicken pop [SEP] nasi chicken pop rp73rb ya kak jadi 730.000,nasi chicken pop,10,73000,2
bu mau pesen 8 miehun goreng telur dong kak [SEP] oke kak miehun goreng telur harganya 15k totalnya 120.000,miehun goreng telur,8,15000,1
3 nasi penyetan mujair ya,nasi penyetan mujair,3,-1,3
mau 4 telor gulai nih [SEP] baik kak telor gulai rp66rb satuan totalnya 264k,telor gulai,4,66000,2
pesan 6 otot  empal penyet dong [SEP] baik kak,otot  empal penyet,6,-1,1
bang bisa pesan 9 mango milk tea dong kak [SEP] baik kak mango milk tea rp66rb satuan totalnya rp 594.000,mango milk tea,9,66000,2
6 chef vission ya kak [SEP] noted kak ditunggu ya,chef vission,6,-1,3
kak mau pesen 1 matcha cold dong [SEP] oke siap kak,matcha cold,1,-1,3
bang bisa pesan 4 lychee blue [SEP] oke lychee blue harga 21.000 total 84rb ya kak,lychee blue,4,21000,2
4 cuan bertiga a kak [SEP] oke noted,cuan bertiga a,4,-1,1
6 tea jus madu dong kak [SEP] siap tea jus madu 11 ribu totalnya 66rb kak,tea jus madu,6,11000,1
mau 2 esteh taro medium ya [SEP] noted kak esteh taro medium 62.000 per porsi totalnya 124k,esteh taro medium,2,62000,3
beli 6 apel ya kak [SEP] siap apel rp 15.000 totalnya rp90rb kak,apel,6,15000,1
massss bisa pesan 3 indomie jumbo ya [SEP] siap kak indomie jumbo 15.000 per porsi total 45rb ya,indomie jumbo,3,15000,3
2 choco lava m [SEP] choco lava m rp 44.000 ya kak jadi rp88rb,choco lava m,2,44000,3
minta 5 pizza vegetariana dong [SEP] siap pizza vegetariana rp 5.000 totalnya 25 ribu kak,pizza vegetariana,5,5000,1
bg bisa pesan 3 mocha iced [SEP] oke kak mocha iced harganya rp 36.000 totalnya rp108rb,mocha iced,3,36000,1
pak mau pesen 6 cumi dong [SEP] oke kak cumi harganya 74k totalnya 444.000,cumi,6,74000,2
pesan 7 bebek itik kak [SEP] oke kak bebek itik harganya 44rb totalnya 308.000,bebek itik,7,44000,1
7 ayam bakar bumbu kecap dong [SEP] oke noted,ayam bakar bumbu kecap,7,-1,3
boleh pesan 10 nasi ayam kampung sambal rica dong kak [SEP] baik kak nasi ayam kampung sambal rica rp17rb satuan totalnya 170rb,nasi ayam kampung sambal rica,10,17000,2
mas mau pesen 7 curry on chicken burger ya kak [SEP] siap curry on chicken burger 34k totalnya rp238rb kak,curry on chicken burger,7,34000,1
kak mau pesen 7 centel ya kak [SEP] oke kak pesanannya masuk ya,centel,7,-1,3
10 jose cuervo especial reposado ya [SEP] noted kak jose cuervo especial reposado 66rb per porsi totalnya 660rb,jose cuervo especial reposado,10,66000,1
pesan 7 ginger lemon frizz ya [SEP] ginger lemon frizz rp50rb ya kak jadi rp 350.000,ginger lemon frizz,7,50000,2
kak mau pesen 4 ikan kembung nih [SEP] siap ikan kembung rp74rb totalnya rp 296.000 kak,ikan kembung,4,74000,2
beli 7 hot vanilla latte ya kak [SEP] baik kak hot vanilla latte rp 35.000 satuan totalnya rp 245.000,hot vanilla latte,7,35000,2
beli 3 cumi bakar ranjau [SEP] oke kak cumi bakar ranjau harganya 34.000 totalnya 102.000,cumi bakar ranjau,3,34000,2
kak mau order 6 cookies jahe besar nih [SEP] siap kak cookies jahe besar rp17rb per porsi total rp102rb ya,cookies jahe besar,6,17000,1
bl 6 tahu bakso goreng tabagor dong [SEP] tahu bakso goreng tabagor 61.000 ya kak jadi 366k,tahu bakso goreng tabagor,6,61000,3
pesan 3 spicy chiken bulgogi dubab nih [SEP] siap spicy chiken bulgogi dubab 53 ribu totalnya 159.000 kak,spicy chiken bulgogi dubab,3,53000,2
minta 9 pizza molen cokelat kak [SEP] siap kak pizza molen cokelat 66.000 per porsi total 594rb ya,pizza molen cokelat,9,66000,2
beli 9 milk tea coklat nih [SEP] noted kak milk tea coklat 50 ribu per porsi totalnya 450rb,milk tea coklat,9,50000,2
beli 9 strawberry sundae ya kak [SEP] baik kak strawberry sundae 28.000 satuan totalnya 252rb,strawberry sundae,9,28000,2
